word,phonemes,difficulty
تُطالِبُ,t-u-tˤ-l-i-b-u,medium
بِالكَسْرِ,b-i-l-k-a-s-r-i,low
مَخْلَفَة,m-a-x-l-a-f-a,low
وَقَعَدَ,w-a-q-a-ʕ-a-d-a,medium
شَحْمَا,ʃ-a-ħ-m-aː,medium
وَنَتَفَهَّمَ,w-a-n-a-t-a-f-a-h-h-a-m-a,low
الِاجْتِهَادِ,a-l-dʒ-t-i-h-aː-d-i,low
الْجَنَان,a-l-dʒ-a-n-aː-n,low
بَارَكْتَ,b-aː-r-a-k-t-a,low
الْمُتَوَرِّمَةَ,a-l-m-u-t-a-w-a-r-r-i-m-a,low
تَعْظِيمًا,t-a-ʕ-ðˤ-iː-m-a-n,medium
وَنَصَرَ,w-a-n-a-sˤ-a-r-a,medium
وَآرَاءَ,w-a-ʔ-aː-r-aː-ʔ-a,medium
يَقَعْ,j-a-q-a-ʕ,medium
تَفَاعَلٌ,t-a-f-aː-ʕ-a-l-u-n,medium
أُحِلَّ,ʔ-u-ħ-i-l-l-a,medium
الرَّبَّانِيَّةِ,a-r-r-a-b-b-aː-n-i-j-j-a,low
لِأَجْلِ,l-i-ʔ-a-dʒ-l-i,medium
أَفْئِدَةُ,ʔ-a-f-ʔ-i-d-a,medium
قُبْحَاً,q-u-b-ħ-aː,medium
وَيَأْمُرُهُ,w-a-j-a-ʔ-m-u-r-u-h-u,medium
وَالْحِسَابَاتُ,w-aː-l-ħ-i-s-aː-b-aː-t-u,medium
ضَامِرَةُ,dˤ-aː-m-i-r-a,medium
وَفْدٌ,w-a-f-d-u-n,low
أَيَأْمُرُكُمْ,ʔ-a-j-a-ʔ-m-u-r-u-k-u-m,medium
مُضِيئًا,m-u-dˤ-iː-ʔ-a-n,medium
الْكَرَامَةِ,a-l-k-a-r-aː-m-a,low
الْآخَرِينَ,a-l-ʔ-aː-x-a-r-iː-n-a,medium
وَإِفْرَادِهِ,w-a-ʔ-i-f-r-aː-d-i-h-i,medium
وَخَدّ,w-a-x-a-d-d,low
مُقْعَد,m-u-q-ʕ-a-d,medium
أَنْتَظِرُ,ʔ-a-n-t-a-ðˤ-i-r-u,medium
وَمَطَاعِنه,w-a-m-a-tˤ-aː-ʕ-i-n-h,medium
نَافِعًا,n-aː-f-i-ʕ-a-n,medium
عَظْمَه,ʕ-a-ðˤ-m-a-h,medium
تَنُوءُ,t-a-n-uː-ʔ-u,medium
مَسَائِلِهِ,m-a-s-aː-ʔ-i-l-i-h-i,medium
وَيَرُومُ,w-a-j-a-r-uː-m-u,low
سَعِدَتِ,s-a-ʕ-i-d-a-t-i,medium
وَكِتَابُهُ,w-a-k-i-t-aː-b-u-h-u,low
الْغَدَوَاتُ,a-l-ɣ-a-d-a-w-aː-t-u,medium
وَالْخَلَل,w-aː-l-x-a-l-a-l,low
خَاتِمَتِهِ,x-aː-t-i-m-a-t-i-h-i,low
مَصَادِرِهَا,m-a-sˤ-aː-d-i-r-i-h-aː,medium
أَذَانَهُ,ʔ-a-ð-aː-n-a-h-u,medium
أَحْلامهمْ,ʔ-a-ħ-l-m-h-m,medium
هَدَيْنَاهُ,h-a-d-a-j-n-aː-h-u,low
وَيَتَصَرَّفَ,w-a-j-a-t-a-sˤ-a-r-r-a-f-a,medium
وَالْكُتَّابِ,w-aː-l-k-u-t-t-aː-b-i,low
لِخَمْسِمِئَةِ,l-i-x-a-m-s-i-m-i-ʔ-a,medium
وَوَجَدُوا,w-a-w-a-dʒ-a-d-uː,low
نَانْت,n-aː-n-t,low
يَرْتَبِطَانِ,j-a-r-t-a-b-i-tˤ-aː-n-i,medium
حِصَّتِهَا,ħ-i-sˤ-sˤ-a-t-i-h-aː,high
الظَّالِمِينَ,a-ðˤ-ðˤ-aː-l-i-m-iː-n-a,medium
طَاعَةُ,tˤ-aː-ʕ-a,medium
غَيْبِيَّةٍ,ɣ-a-j-b-i-j-j-a,medium
سُفِيَ,s-u-f-i-j-a,low
لَذُو,l-a-ð-uː,medium
عَقْلِيَّةٌ,ʕ-a-q-l-i-j-j-a,medium
يَتَطَلَّعُ,j-a-t-a-tˤ-a-l-l-a-ʕ-u,medium
حَاضِرِ,ħ-aː-dˤ-i-r-i,medium
الرُّؤْيَا,a-r-r-u-ʔ-j-aː,medium
يَسْمُو,j-a-s-m-uː,low
وَمُبَيِّنًا,w-a-m-u-b-a-j-j-i-n-a-n,low
مَعِدَتُهُ,m-a-ʕ-i-d-a-t-u-h-u,medium
نَصَّبُوا,n-a-sˤ-sˤ-a-b-uː,medium
يَجْرِي,j-a-dʒ-r-iː,low
لِلْخُرَافَةِ,l-i-l-x-u-r-aː-f-a,low
التَّقْوَى,a-t-t-a-q-w-aː,medium
وَيَكُونُوا,w-a-j-a-k-uː-n-uː,low
مَدَنِيَّةٍ,m-a-d-a-n-i-j-j-a,low
تَتَنَاوَلُ,t-a-t-a-n-aː-w-a-l-u,low
رَائِحَةٍ,r-aː-ʔ-i-ħ-a,medium
بِالشَّرِّ,b-i-l-ʃ-ʃ-a-r-r-i,low
فَبَعْلُ,f-a-b-a-ʕ-l-u,medium
مُتَوَكِّلًا,m-u-t-a-w-a-k-k-i-l-a-n,low
عُنِيَ,ʕ-u-n-i-j-a,medium
وَأَسْرَعهُمْ,w-a-ʔ-a-s-r-a-ʕ-h-u-m,medium
مُلَفَّقٍ,m-u-l-a-f-f-a-q-i-n,medium
الشَّرْعِيَّةُ,a-ʃ-ʃ-a-r-ʕ-i-j-j-a,medium
قُرَّةَ,q-u-r-r-a,medium
وَتَأْوِيلَاتٍ,w-a-t-a-ʔ-w-iː-l-aː-t-i-n,medium
لِطَائِفَةٍ,l-i-tˤ-aː-ʔ-i-f-a,medium
مُعَامَلاتِهِمُ,m-u-ʕ-aː-m-a-l-t-i-h-i-m-u,medium
التَّشَابِيه,a-t-t-a-ʃ-aː-b-iː-h,low
أَوْصالِي,ʔ-a-w-sˤ-l-iː,medium
الْمِسَاحَةِ,a-l-m-i-s-aː-ħ-a,medium
وَانْحَطَّتْ,w-aː-n-ħ-a-tˤ-tˤ-a-t,high
وَأَصْوَنَ,w-a-ʔ-a-sˤ-w-a-n-a,medium
هَزِيمَتُهُ,h-a-z-iː-m-a-t-u-h-u,low
مَآرِبِهِمْ,m-a-ʔ-aː-r-i-b-i-h-i-m,medium
وَحُزْن,w-a-ħ-u-z-n,medium
الْإِقْصَاءِ,a-l-ʔ-i-q-sˤ-aː-ʔ-i,high
السِّيرْكِ,a-s-s-iː-r-k-i,low
إذًا,ʔ-i-ð-a-n,medium
خَيَالِيٌّ,x-a-j-aː-l-i-j-j-u-n,low
أَعْرَاف,ʔ-a-ʕ-r-aː-f,medium
مُتَقَدِّمَةً,m-u-t-a-q-a-d-d-i-m-a,medium
رَاجِيًا,r-aː-dʒ-i-j-a-n,low
تُبَيِّنُ,t-u-b-a-j-j-i-n-u,low
ذُرْأَة,ð-u-r-ʔ-a,medium
أَعْنَاقُهُمْ,ʔ-a-ʕ-n-aː-q-u-h-u-m,high
الْمُهِمَّ,a-l-m-u-h-i-m-m-a,low
سَجَّلَتْ,s-a-dʒ-dʒ-a-l-a-t,low
يَحْتَفِلُ,j-a-ħ-t-a-f-i-l-u,medium
الْمُبْكِي,a-l-m-u-b-k-iː,low
وَالرُّجُوعُ,w-aː-l-r-r-u-dʒ-uː-ʕ-u,medium
وَتَوَلَّهَ,w-a-t-a-w-a-l-l-a-h-a,low
الْفَلَاسِفَةُ,a-l-f-a-l-aː-s-i-f-a,low
أَهْلُهُ,ʔ-a-h-l-u-h-u,medium
بِفَلَجٍ,b-i-f-a-l-a-dʒ-i-n,low
لِتُبَدِّدَ,l-i-t-u-b-a-d-d-i-d-a,low
رَوْحاً,r-a-w-ħ,medium
حُمُوضَةِ,ħ-u-m-uː-dˤ-a,medium
مُتَوَّسِّطُ,m-u-t-a-w-w-a-s-s-i-tˤ-u,medium
وَالْأَذِيَّةَ,w-aː-l-ʔ-a-ð-i-j-j-a,medium
خَاصَّةً,x-aː-sˤ-sˤ-a,medium
فَاكٌّ,f-aː-k-k-u-n,low
الْغُيُومِ,a-l-ɣ-u-j-uː-m-i,medium
السِّنِغَالِ,a-s-s-i-n-i-ɣ-aː-l-i,medium
فَمُوسَى,f-a-m-uː-s-aː,low
الشَّاسِعُ,a-ʃ-ʃ-aː-s-i-ʕ-u,medium
أَثَرٍ,ʔ-a-θ-a-r-i-n,medium
مَعَالِمِ,m-a-ʕ-aː-l-i-m-i,medium
وَهَدَانَا,w-a-h-a-d-aː-n-aː,low
صِفَاتِهِمُ,sˤ-i-f-aː-t-i-h-i-m-u,medium
وَالذُّرِّيَّةِ,w-aː-l-ð-ð-u-r-r-i-j-j-a,medium
التَّسَامُحَ,a-t-t-a-s-aː-m-u-ħ-a,medium
وَظِيفِيًّا,w-a-ðˤ-iː-f-i-j-j-a-n,medium
يَنْتَصِرُونَ,j-a-n-t-a-sˤ-i-r-uː-n-a,medium
أَجْعَلُ,ʔ-a-dʒ-ʕ-a-l-u,medium
الْكَوَارِثِ,a-l-k-a-w-aː-r-i-θ-i,medium
وَقُوتُهُ,w-a-q-uː-t-u-h-u,medium
يُدْرِكْ,j-u-d-r-i-k,low
وَيَعْجَل,w-a-j-a-ʕ-dʒ-a-l,medium
الْمَشْرَع,a-l-m-a-ʃ-r-a-ʕ,medium
بَيْنَنَا,b-a-j-n-a-n-aː,low
تَنَامَتْ,t-a-n-aː-m-a-t,low
وَتَيَسَّرَ,w-a-t-a-j-a-s-s-a-r-a,low
وَمَنْ,w-a-m-a-n,low
الْأَعْظَمِ,a-l-ʔ-a-ʕ-ðˤ-a-m-i,high
تُقْتَصَرُ,t-u-q-t-a-sˤ-a-r-u,medium
وبَلِعتُه,w-b-a-l-i-ʕ-t-u-h,medium
خِصَالٍ,x-i-sˤ-aː-l-i-n,medium
مَقْطُوعُ,m-a-q-tˤ-uː-ʕ-u,high
وَفَرْضِهِ,w-a-f-a-r-dˤ-i-h-i,medium
إِنَّ,ʔ-i-n-n-a,medium
صَبّاً,sˤ-a-b-b,medium
تُوَحِّدُ,t-uː-ħ-ħ-i-d-u,medium
وَأَزَمَاتٍ,w-a-ʔ-a-z-a-m-aː-t-i-n,medium
حُرّ,ħ-u-r-r,medium
عَقَائِدِهِمْ,ʕ-a-q-aː-ʔ-i-d-i-h-i-m,high
وَالْعَدَاءِ,w-aː-l-ʕ-a-d-aː-ʔ-i,medium
طَبِيعِيَّةٍ,tˤ-a-b-iː-ʕ-i-j-j-a,medium
كَالصَّلَاةِ,k-aː-l-sˤ-sˤ-a-l-aː,medium
وَمَقَسْتُهُ,w-a-m-a-q-a-s-t-u-h-u,medium
بِمَيْلٍ,b-i-m-a-j-l-i-n,low
صَحَابَتِهِ,sˤ-a-ħ-aː-b-a-t-i-h-i,medium
الْحَائِرَ,a-l-ħ-aː-ʔ-i-r-a,medium
مَحَجَّة,m-a-ħ-a-dʒ-dʒ-a,medium
وَرَغَّبَ,w-a-r-a-ɣ-ɣ-a-b-a,medium
وَعْيٌ,w-a-ʕ-j-u-n,medium
وَالْخُضُوعَ,w-aː-l-x-u-dˤ-uː-ʕ-a,medium
لِصُورَةِ,l-i-sˤ-uː-r-a,medium
الْبَيْتِيَّةُ,a-l-b-a-j-t-i-j-j-a,low
الْجُثَّةَ,a-l-dʒ-u-θ-θ-a,medium
بِالصِّدْقِ,b-i-l-sˤ-sˤ-i-d-q-i,high
كَبِيرَاتِ,k-a-b-iː-r-aː-t-i,low
فَضْلًا,f-a-dˤ-l-a-n,medium
الْمُوَصِّلَ,a-l-m-uː-sˤ-sˤ-i-l-a,medium
نُمَيِّزُ,n-u-m-a-j-j-i-z-u,low
بَلَدِهَا,b-a-l-a-d-i-h-aː,low
وَالصِّهْيَوْنِيَّةِ,w-aː-l-sˤ-sˤ-i-h-j-a-w-n-i-j-j-a,medium
أُسْطُورَةِ,ʔ-u-s-tˤ-uː-r-a,medium
عُرُوضَهُمْ,ʕ-u-r-uː-dˤ-a-h-u-m,medium
وَالصُّلَّبِيّ,w-aː-l-sˤ-sˤ-u-l-l-a-b-i-j-j,medium
النَّاصِعَةَ,a-n-n-aː-sˤ-i-ʕ-a,medium
وَالْمَحْدُودِ,w-aː-l-m-a-ħ-d-uː-d-i,medium
لِسَانِه,l-i-s-aː-n-i-h,low
السُّلُوكُ,a-s-s-u-l-uː-k-u,low
الْجَوُّ,a-l-dʒ-a-w-w-u,low
لِيَمْنَحَ,l-i-j-a-m-n-a-ħ-a,medium
قُلْتَهُ,q-u-l-t-a-h-u,medium
الصَّادِح,a-sˤ-sˤ-aː-d-i-ħ,high
رِيبَة,r-iː-b-a,low
لِلظَّالِمِينَ,l-i-l-ðˤ-ðˤ-aː-l-i-m-iː-n-a,medium
مَوَاقِف,m-a-w-aː-q-i-f,medium
الرَّهْبَةِ,a-r-r-a-h-b-a,low
وَآمِنُوا,w-a-ʔ-aː-m-i-n-uː,medium
يُفْسِدَ,j-u-f-s-i-d-a,low
يَتِيمُ,j-a-t-iː-m-u,low
الْمَحْمُودَةُ,a-l-m-a-ħ-m-uː-d-a,medium
وَعَلَائِقِ,w-a-ʕ-a-l-aː-ʔ-i-q-i,high
لَفْظِيَّةٍ,l-a-f-ðˤ-i-j-j-a,medium
تَطَاوَلَتْ,t-a-tˤ-aː-w-a-l-a-t,medium
الْكُرَةِ,a-l-k-u-r-a,low
فَأَعْلَنُوا,f-a-ʔ-a-ʕ-l-a-n-uː,medium
الْمُتَسَاقِطَةُ,a-l-m-u-t-a-s-aː-q-i-tˤ-a,medium
وَسَيِّغ,w-a-s-a-j-j-i-ɣ,medium
وَأَمْنٍ,w-a-ʔ-a-m-n-i-n,medium
فاضَ,f-dˤ-a,medium
للتّعْذيب,l-l-t-t-ʕ-ð-j-b,medium
خَفِيفَةِ,x-a-f-iː-f-a,low
وَرَجُلُ,w-a-r-a-dʒ-u-l-u,low
لِيُضْحِكَ,l-i-j-u-dˤ-ħ-i-k-a,medium
مُقاتَلَةِ,m-u-q-t-a-l-a,medium
عَدِّ,ʕ-a-d-d-i,medium
للمُجاهِدِينَ,l-l-m-u-dʒ-h-i-d-iː-n-a,low
نَظْرَةَ,n-a-ðˤ-r-a,medium
لِلِاطِّلَاعِ,l-i-l-i-tˤ-tˤ-i-l-aː-ʕ-i,high
يُوَاجِهَ,j-uː-dʒ-i-h-a,low
عُتُوّ,ʕ-u-t-uː,medium
بِيُمْنَاهُ,b-i-j-u-m-n-aː-h-u,low
تَعْمَلُ,t-a-ʕ-m-a-l-u,medium
يَغْرِفُونَ,j-a-ɣ-r-i-f-uː-n-a,medium
بِوَعِيدِ,b-i-w-a-ʕ-iː-d-i,medium
وَالتَّارِيخِ,w-aː-l-t-t-aː-r-iː-x-i,low
كَأَحْسَنِ,k-a-ʔ-a-ħ-s-a-n-i,medium
وَتِبْع,w-a-t-i-b-ʕ,medium
لَنَدَنَ,l-a-n-a-d-a-n-a,low
كَالَّذِينَ,k-aː-l-l-a-ð-iː-n-a,medium
غَارْديَان,ɣ-aː-r-d-j-aː-n,medium
جَالَسْتهُ,dʒ-aː-l-a-s-t-h-u,low
فَاعِلَ,f-aː-ʕ-i-l-a,medium
وَحَسْبُ,w-a-ħ-a-s-b-u,medium
اقْتِرَافِ,q-t-i-r-aː-f-i,medium
مُذَكَّر,m-u-ð-a-k-k-a-r,medium
وَغِنَاهُ,w-a-ɣ-i-n-aː-h-u,medium
وَلْتَكُنْ,w-a-l-t-a-k-u-n,low
التَّمْيِيزُ,a-t-t-a-m-j-iː-z-u,low
التَّرْهِيبِ,a-t-t-a-r-h-iː-b-i,low
نَبْنِيَهَا,n-a-b-n-i-j-a-h-aː,low
بِاتِّبَاعٍ,b-i-t-t-i-b-aː-ʕ-i-n,medium
امْرَأَةً,m-r-a-ʔ-a,medium
وَسَهْلِ,w-a-s-a-h-l-i,low
لِلصَّحَابَةِ,l-i-l-sˤ-sˤ-a-ħ-aː-b-a,high
طَهَارَتِهَا,tˤ-a-h-aː-r-a-t-i-h-aː,medium
سَامِي,s-aː-m-iː,low
بِالرَّهَقِ,b-i-l-r-r-a-h-a-q-i,medium
الْجُهُودِ,a-l-dʒ-u-h-uː-d-i,low
تَتَوَفَّرُ,t-a-t-a-w-a-f-f-a-r-u,low
أَوْجَسَتْ,ʔ-a-w-dʒ-a-s-a-t,medium
إِرَادَةِ,ʔ-i-r-aː-d-a,medium
مُتَلَدِّداً,m-u-t-a-l-a-d-d-i-d,low
حُمَيَّا,ħ-u-m-a-j-j-aː,medium
مُشَارِكَتِهِ,m-u-ʃ-aː-r-i-k-a-t-i-h-i,low
عِلْمٌ,ʕ-i-l-m-u-n,medium
الضَّالَّةِ,a-dˤ-dˤ-aː-l-l-a,medium
جَبَلاً؛,dʒ-a-b-a-l,low
لِتَسْخِيرِ,l-i-t-a-s-x-iː-r-i,low
فَاخْتِلَاطُ,f-aː-x-t-i-l-aː-tˤ-u,medium
أُمُورِي,ʔ-u-m-uː-r-iː,medium
شَرْعٌ,ʃ-a-r-ʕ-u-n,medium
لِلِاجْتِمَاعِ,l-i-l-i-dʒ-t-i-m-aː-ʕ-i,medium
وَدِينَ,w-a-d-iː-n-a,low
النُّبْلِ,a-n-n-u-b-l-i,low
وَأَوْفَاهُ,w-a-ʔ-a-w-f-aː-h-u,medium
سِيَادَتِهِ,s-i-j-aː-d-a-t-i-h-i,low
وَمُعَاوِيَةُ,w-a-m-u-ʕ-aː-w-i-j-a,medium
وَلَكِنَّهُنَّ,w-a-l-a-k-i-n-n-a-h-u-n-n-a,low
يَتَلَمَّسُهَا,j-a-t-a-l-a-m-m-a-s-u-h-aː,low
الدِّيبَاجَة,a-d-d-iː-b-aː-dʒ-a,low
اعْتَمَدَتِ,ʕ-t-a-m-a-d-a-t-i,medium
بِالْأَدِلَّةِ,b-i-l-ʔ-a-d-i-l-l-a,medium
حَسَنَةٌ,ħ-a-s-a-n-a,medium
جَوَابِهَا,dʒ-a-w-aː-b-i-h-aː,low
وَتَنْشِئَتِنَا,w-a-t-a-n-ʃ-i-ʔ-a-t-i-n-aː,medium
تَفْجُرَ,t-a-f-dʒ-u-r-a,low
وَالْهَلَاكِ,w-aː-l-h-a-l-aː-k-i,low
لِكَرِيمَتِهِ,l-i-k-a-r-iː-m-a-t-i-h-i,low
وَتَأْصِيلِيَّةٌ,w-a-t-a-ʔ-sˤ-iː-l-i-j-j-a,medium
وَيَهْمَاء,w-a-j-a-h-m-aː-ʔ,medium
وَالِاعْتِزَازِ,w-aː-l-i-ʕ-t-i-z-aː-z-i,medium
فَأَرْسَلَهُ,f-a-ʔ-a-r-s-a-l-a-h-u,medium
وَزُعَمَاؤُهُمْ,w-a-z-u-ʕ-a-m-aː-ʔ-u-h-u-m,medium
أَنْبِئُونِي,ʔ-a-n-b-i-ʔ-uː-n-iː,medium
لِنَكُونَ,l-i-n-a-k-uː-n-a,low
زَايِدٍ,z-aː-j-i-d-i-n,low
مَحْزُونًا,m-a-ħ-z-uː-n-a-n,medium
وَوَغَلَ,w-a-w-a-ɣ-a-l-a,medium
بَاقِيًا,b-aː-q-i-j-a-n,medium
الشُّكْرُ,a-ʃ-ʃ-u-k-r-u,low
تَضْرِبُ,t-a-dˤ-r-i-b-u,medium
وَعَمِيدهمْ,w-a-ʕ-a-m-iː-d-h-m,medium
مِرَاءَ,m-i-r-aː-ʔ-a,medium
وَأَقْرَبُ,w-a-ʔ-a-q-r-a-b-u,medium
إِعْمَالِ,ʔ-i-ʕ-m-aː-l-i,medium
مُتَمَعِّنًا,m-u-t-a-m-a-ʕ-ʕ-i-n-a-n,medium
بَدَرَتْ,b-a-d-a-r-a-t,low
وَأَجَرّ,w-a-ʔ-a-dʒ-a-r-r,medium
الحُرِّياتُ,a-l-ħ-u-r-r-iː-t-u,medium
نِظَامَ,n-i-ðˤ-aː-m-a,medium
نُوَفِّ,n-uː-f-f-i,low
شَيْخُوخَتِهِ,ʃ-a-j-x-uː-x-a-t-i-h-i,low
وَالدَّلِيلُ,w-aː-l-d-d-a-l-iː-l-u,low
الْوَثَنِيَّةُ,a-l-w-a-θ-a-n-i-j-j-a,medium
الْوِلَايَاتِ,a-l-w-i-l-aː-j-aː-t-i,low
وَيُسَمَّى,w-a-j-u-s-a-m-m-aː,low
الْأُسْطُورِيُّ,a-l-ʔ-u-s-tˤ-uː-r-i-j-j-u,medium
أوْزَكَان,ʔ-a-w-z-a-k-aː-n,medium
زَيْنُ,z-a-j-n-u,low
مَهْزُولاً,m-a-h-z-uː-l,low
إِعَادَةُ,ʔ-i-ʕ-aː-d-a,medium
تَتَمَتَّعَ,t-a-t-a-m-a-t-t-a-ʕ-a,medium
فَعَّالِيَّةَ,f-a-ʕ-ʕ-aː-l-i-j-j-a,medium
تُفِيدُ,t-u-f-iː-d-u,low
وَأَفْغَانِسْتَانَ,w-a-ʔ-a-f-ɣ-aː-n-i-s-t-aː-n-a,medium
بِالشَّتَاتِ,b-i-l-ʃ-ʃ-a-t-aː-t-i,low
الْجَوْزِيِّ,a-l-dʒ-a-w-z-i-j-j-i,low
اعْمَلُوا,ʕ-m-a-l-uː,medium
السُّخْفُ,a-s-s-u-x-f-u,low
وَالصَّالِحِينَ,w-aː-l-sˤ-sˤ-aː-l-i-ħ-iː-n-a,high
الْحَادِثَةِ,a-l-ħ-aː-d-i-θ-a,medium
أُسْوَةً,ʔ-u-s-w-a,medium
غَافْرِيلُّو,ɣ-aː-f-r-iː-l-l-uː,medium
وَلَحْمُ,w-a-l-a-ħ-m-u,medium
سَرَطَانِ,s-a-r-a-tˤ-aː-n-i,medium
هُبُوبًا,h-u-b-uː-b-a-n,low
وَتَرْكِيزَ,w-a-t-a-r-k-iː-z-a,low
بَحْت,b-a-ħ-t,medium
لُمَزَة,l-u-m-a-z-a,low
وَاتَّصَلْتُ,w-aː-t-t-a-sˤ-a-l-t-u,medium
مُذَكِّرِينَ,m-u-ð-a-k-k-i-r-iː-n-a,medium
مَـرْحَبًا,m-a-r-ħ-a-b-a-n,medium
وَتَصَفَّحَ,w-a-t-a-sˤ-a-f-f-a-ħ-a,medium
السَّخَاءَ,a-s-s-a-x-aː-ʔ-a,medium
غُنَّة,ɣ-u-n-n-a,medium
وَمَهْزُومَةً,w-a-m-a-h-z-uː-m-a,low
وَاقْتَرَفَهُ,w-aː-q-t-a-r-a-f-a-h-u,medium
الشَّعَائِرِ,a-ʃ-ʃ-a-ʕ-aː-ʔ-i-r-i,medium
الْمُؤَسَّسَ,a-l-m-u-ʔ-a-s-s-a-s-a,medium
وَتَرَاكَبَ,w-a-t-a-r-aː-k-a-b-a,low
مُبَيِّنَاتٍ,m-u-b-a-j-j-i-n-aː-t-i-n,low
وَالثَّوْبُ,w-aː-l-θ-θ-a-w-b-u,medium
بَعِيدٌ,b-a-ʕ-iː-d-u-n,medium
وَانْحَرَفَتِ,w-aː-n-ħ-a-r-a-f-a-t-i,medium
الْحَصْبَةُ,a-l-ħ-a-sˤ-b-a,medium
وَجَعَلَهُ,w-a-dʒ-a-ʕ-a-l-a-h-u,medium
الْقَتْلِ,a-l-q-a-t-l-i,medium
يَضْمَحِلَّ,j-a-dˤ-m-a-ħ-i-l-l-a,medium
بِالْأَوْلَادِ,b-i-l-ʔ-a-w-l-aː-d-i,medium
الْمُحَرِّكُ,a-l-m-u-ħ-a-r-r-i-k-u,medium
مُسْتَعْجِلا,m-u-s-t-a-ʕ-dʒ-i-l,medium
وَالسِّيَرُ,w-aː-l-s-s-i-j-a-r-u,low
الِابْتِدَاءَ,a-l-b-t-i-d-aː-ʔ-a,medium
وَكَسْبِهِ,w-a-k-a-s-b-i-h-i,low
أَلْخَص,ʔ-a-l-x-a-sˤ,medium
كُتَّابِ,k-u-t-t-aː-b-i,low
وَأَشَارَ,w-a-ʔ-a-ʃ-aː-r-a,medium
وَهَدَرَ,w-a-h-a-d-a-r-a,low
الْفِلَسْطينيّ,a-l-f-i-l-a-s-tˤ-j-n-j-j,medium
اكْتُبْ,k-t-u-b,low
الْمُعْجِزَاتُ,a-l-m-u-ʕ-dʒ-i-z-aː-t-u,medium
حَرْوَةً,ħ-a-r-w-a,medium
وَيَرْصُدُ,w-a-j-a-r-sˤ-u-d-u,medium
حُمْرِ,ħ-u-m-r-i,medium
رَبَّكُمْ,r-a-b-b-a-k-u-m,low
وَالْأَحْدَاثُ؛,w-aː-l-ʔ-a-ħ-d-aː-θ-u,high
وَوُجُوبِ,w-a-w-u-dʒ-uː-b-i,low
عَقْل,ʕ-a-q-l,medium
غُرَّةُ,ɣ-u-r-r-a,medium
وَالتَّطَرُّفَ,w-aː-l-t-t-a-tˤ-a-r-r-u-f-a,medium
بِالسَّيْطَرَةِ,b-i-l-s-s-a-j-tˤ-a-r-a,medium
وَارْتَاعَ,w-aː-r-t-aː-ʕ-a,medium
اِسْتَكْبَرَ,s-t-a-k-b-a-r-a,low
صُوَرٌ,sˤ-uː-r-u-n,medium
بِالْخَلْقِ,b-i-l-x-a-l-q-i,medium
وَتَسْبِقُهَا,w-a-t-a-s-b-i-q-u-h-aː,medium
تَخْتَانُونَ,t-a-x-t-aː-n-uː-n-a,low
آخِرهَا,ʔ-aː-x-i-r-h-aː,medium
تَلَامِذَتَهُ,t-a-l-aː-m-i-ð-a-t-a-h-u,medium
بَلَّ,b-a-l-l-a,low
بَرَّدَتْ,b-a-r-r-a-d-a-t,low
النَّمِيمَةِ,a-n-n-a-m-iː-m-a,low
هَائِمٌ,h-aː-ʔ-i-m-u-n,medium
صَرْحًا,sˤ-a-r-ħ-a-n,medium
تَنْهَارُ,t-a-n-h-aː-r-u,low
وَلَطِيف,w-a-l-a-tˤ-iː-f,medium
وَأَعْلَى,w-a-ʔ-a-ʕ-l-aː,medium
فَاحِصَةٍ,f-aː-ħ-i-sˤ-a,medium
فَأَقِمْ,f-a-ʔ-a-q-i-m,medium
نَفْهَمَهُ؛,n-a-f-h-a-m-a-h-u,low
عَنْك,ʕ-a-n-k,medium
وَالْعُجْبِ,w-aː-l-ʕ-u-dʒ-b-i,medium
وَطَلَبُوا,w-a-tˤ-a-l-a-b-uː,medium
الْوَسَطَ,a-l-w-a-s-a-tˤ-a,medium
قَبِلُوا,q-a-b-i-l-uː,medium
وَتَنَافُرٌ,w-a-t-a-n-aː-f-u-r-u-n,low
لِضَعْفِ,l-i-dˤ-a-ʕ-f-i,medium
كِيمَاوِيَّةٌ,k-iː-m-aː-w-i-j-j-a,low
وَالْقَتْلِ,w-aː-l-q-a-t-l-i,medium
وَيُحْرَمُهُ,w-a-j-u-ħ-r-a-m-u-h-u,medium
الْقَبَلِيِّ,a-l-q-a-b-a-l-i-j-j-i,medium
وَشُرَفَاء,w-a-ʃ-u-r-a-f-aː-ʔ,medium
أَخْذَهُ,ʔ-a-x-ð-a-h-u,medium
بِالنَّاس,b-i-l-n-n-aː-s,low
الْقَاطِعَةُ,a-l-q-aː-tˤ-i-ʕ-a,high
مُصْطَلَحَ,m-u-sˤ-tˤ-a-l-a-ħ-a,high
وَالشُّيُوعِيَّةِ,w-aː-l-ʃ-ʃ-u-j-uː-ʕ-i-j-j-a,medium
الرَّهْبَنَةِ,a-r-r-a-h-b-a-n-a,low
وَحَدِيثُ,w-a-ħ-a-d-iː-θ-u,medium
الْكَهَنَةِ,a-l-k-a-h-a-n-a,low
شَاقَّنِي,ʃ-aː-q-q-a-n-iː,medium
بِصَوْتِكَ,b-i-sˤ-a-w-t-i-k-a,medium
يُهَاجِرُ,j-u-h-aː-dʒ-i-r-u,low
أَدْمَجَتْ,ʔ-a-d-m-a-dʒ-a-t,medium
الدُّعَابَةِ,a-d-d-u-ʕ-aː-b-a,medium
بِنَحْوِ,b-i-n-a-ħ-w-i,medium
